"Country",Latitude,Longitude,"SiteID","SiteName"
"France",44.6167,1.6333,"S3271","Pegourie"
"Germany",51.5,12.05,"S3273","Peißen"
"France",44.69,5.52,"S3274","PELLEBIT"
"France",43.82,7.5,"S3277","Pendimoun, Le castellar"
"France",45.4567,4.15392,"S3281","Perigneux Suc de la Violette"
"France",47.5367,-2.9,"S3285","PETIT MONT"
"Belgium",50.42,3.97,"S3286","Petit-Spiennes"
"France",43.31,2.86,"S3287","PETITE GROTTE DE BIZE"
"Germany",53.05,11.454,"S3289","Pevestorf"
"France",43.68,5.66,"S3290","PEY DE DURANCE"
"Switzerland",47.5833,8.95,"S3291","Pfyn-Breitenloo"
"Ireland",53.3667,-6.3333,"S3292","Phoenix Park"
"Great Britain",51.2904,-2.8663,"S3300","Picken's Hole"
"France",43.84,4.37,"S3301","PIERRE SEMARD"
"France",43.7,4.2833,"S3304","Piles Loins"
"France",43.33,5.48,"S3305","PILON DU ROY"
"France",48.3674,2.8914,"S3308","Pincevent, La Grand-Paroisse"
"France",48.3709,2.9068,"S3309","Pincevent, Sta[tion] 64"
"Great Britain",49.2486,-2.2525,"S3310","Pinnacle"
"France",49.19,1.17,"S3311","PINTERVILLE RUE MERMOZ"
"France",43.42,3.6,"S3313","PIOCH BADIEU"
"Great Britain",51.8164,-0.6463,"S3315","Pitstone"
"France",43.5,6.3,"S3319","PLACE SAINT JEAN"
"Belgium",50.64,5.57,"S3320","Place Saint-Lambert"
"Switzerland",47.4076,7.29064,"S3323","Pleigne"
"France",47.821,-4.22967,"S3324","Tombe de Quelarn, Plobannalec"
"Germany",51.74,11.68,"S3325","Plötzkau"
"France",48.5415,-4.65776,"S3326","Ploudamezeau, chambre centrale de Carn"
"France",48.53,-1.98,"S3328"," Boisanne, Plouer sur Rance"
"France",48.6709,-3.85912,"S3329","Plouezoch, Barnenez Tombe a"
"Austria",48.69,15.56,"S3339","Poigen"
"France",47.1333,-2.2167,"S3340","Pointe Saint Gildas"
"Germany",48.21,12.559,"S3348","Polling"
"France",45.3,0.54,"S3349","Pont d'Ambon"
"France",43.31,3.35,"S3350","Pont de Roque Haute"
"Switzerland",47.0209,7.02931,"S3352","Pont de Thielle"
"France",45.7833,3.08333,"S3353","Pontcharaud"
"France",43.36,5.02,"S3354","PONTEAU GARE"
"Great Britain",53.2167,-3.4667,"S3356","Pontnewedd"
"France",43.57,3.9,"S3357","PORT ARIANE 2"
"Great Britain",55.7334,-6.3844,"S3358","Port Charlotte"
"France",45.94,-1.08466,"S3359","Port des Barques Piedemont"
"France",46.05,-1.08,"S3360","PORT PUNAY"
"Belgium",50.5875,3.6861,"S3362","Porte Ouverte"
"France",49.24,1.25,"S3363","Portejoie, Beausoleil"
"France",43.31,3.33,"S3364","PORTIRAGNES, Peiro Signado"
"France",49.18,1.14,"S3367","POSES"
"Netherlands",51.1212,6.0321,"S3368","Posterholt"
"Great Britain",51.6416,-4.6827,"S3369","Potters Cave"
"France",43.12,5.79,"S3370","POUDRIERE"
"Ireland",53.0328,-9.14863,"S3371","Poulawack"
"Ireland",53.0455,-9.1343,"S3372","Poulnabrone"
"France",43.02,-0.4,"S3373","Poyemau"
"France",44.307,3.458,"S3374","Prades aven des Corneilles"
"France",45.6701,-0.616797,"S3377","Preguillac le Taillis"
"Germany",53.31,13.86,"S3378","Prenzlau"
"France",49.109,2.26231,"S3379","Presles, La Pierre Plate"
"Great Britain",53.3263,-3.4115,"S3380","Prestatyn"
"Great Britain",51.8355,0.6985,"S3381","presumed Meso pit"
"Germany",51.7414,11.8149,"S3382","Preußlitz-Plömnitz"
"Belgium",51.15,3.47,"S3386","Prinsenveld"
"Great Britain",51.6667,-4.9167,"S3387","Priory Farm Cave"
"Germany",54.367,13.033,"S3388","Prohn"
"France",43.54,3.44,"S3390","PUECH HAUT"
"Austria",48.7,15.86,"S3392","Pulkau"
"Switzerland",46.5075,6.66058,"S3393","Pully - Chamblandes"
"Netherlands",52.2725,5.6064,"S3397","Putten, Zuiderveld"
"France",44.95,1.67,"S3398","PUY D'ISSOLUD"
"France",45.1,1.41,"S3399","PUY DU FOURNET"
"France",48.8567,2.35083,"S3408","QUAI BRANLY"
"France",45.79,4.82,"S3409","QUAI SEDALLIAN"
"Germany",51.78,11.14,"S3411","Quedlinburg, Hammwarte"
"France",48.47,-3.79,"S3414","QUILLIEN"
"France",43.63,3.43,"S3416","QUINTARIE"
"Netherlands",52.3931,6.2876,"S3417","Raalte-Raan"
"Poland",52.63,18.53,"S3420","Radziejów"
"France",43.4167,3.58333,"S3422","RAFFEGUES"
"France",50.19,3.17,"S3423","RAILLENCOURT STE OLLE"
"Germany",54.4654,13.4642,"S3426","Ralswiek-Augustenhof"
"Sweden",55.4086,14.1669,"S3429","Ramshög"
"Switzerland",46.7613,6.5274,"S3430","Rances"
"Switzerland",47.2243,8.81867,"S3431","Rapperswil - Kempraten"
"Great Britain",56.4033,-5.47853,"S3433","Raschoille Cave"
"Great Britain",56.4034,-5.4772,"S3434","Raschoille"
"Germany",50.93,14.13,"S3436","Rathmannsdorf"
"France",45.19,4.86,"S3437","RAVERRE"
"Sweden",55.39,13.49,"S3438","Rävgrav"
"France",43.89,6.23,"S3439","RAVIN DE MOURESSE BOLINE"
"Netherlands",52.4965,6.2888,"S3443","Rechteren"
"Great Britain",52.3214,-0.1584,"S3444","Rectory Farm"
"Great Britain",51.553,-4.257,"S3445","Red Fescue Cave"
"Great Britain",50.5194,-4.5846,"S3446","Redhill Marsh"
"Great Britain",54.98,-3.08,"S3447","Redkirk Point"
"Germany",51.05,12.21,"S3449","Rehmsdorf"
"France",48.65,7.75,"S3450","Reichstett - Schamli"
"Great Britain",58.1083,-4.9416,"S3453","Creag nan Uamh/Reindeer Cave"
"Belgium",50.925,5.7,"S3454","Rekem"
"France",49.65,4.99,"S3456","Remilly Aillicourt la bonne Fache"
"Germany",52.11,10.66,"S3457","Remlingen"
"France",43.9486,4.5369,"S3458","Remoulins grotte de la Salpetriere"
"France",43.9475,4.5355,"S3459","Remoulins La Sartanette"
"Germany",47.9132,9.67845,"S3464","Reute, Schorrenried"
"Great Britain",54.3493,-4.4759,"S3467","Rhedhoo, IOM"
"Great Britain",53.2888,-3.4628,"S3468","Rhuddlan"
"Great Britain",51.6383,-0.429,"S3469","Rickmansworth"
"France",48.05,7.32,"S3470","Ricoh"
"Germany",48.91,12.35,"S3471","Riekofen, Kellnerfeld"
"Netherlands",51.87,5,"S3472","Rietveld"
"Netherlands",50.8,5.7311,"S3473","Rijkholt "
"Germany",48.5839,12.5637,"S3476","Rimbeck, Weißes Holz (enclosure)"
"Ireland",54.5139,-5.6495,"S3477","Ringneill Quay"
"Germany",52.97,10.57,"S3489","Ripdorf"
"Switzerland",47.1359,8.46672,"S3491","Risch"
"Great Britain",56.6716,-5.9016,"S3492","Risga"
"Great Britain",53.6466,-2.0257,"S3493","Rishworth Drain"
"Great Britain",52.1899,-0.1405,"S3496","River Snail"
"France",44.39,4.93,"S3499","Roaix hypogee de Grillon"
"France",44.27,5.01,"S3500","Roaix hypogee des Crottes"
"Great Britain",53.2618,-1.1994,"S3501","Robin Hood Cave"
"France",44.6,1.01667,"S3502","ROC ALLAN"
"France",43.2341,2.40337,"S3503","ROC D'EN GABIT"
"France",42.87,2.43,"S3505","Roc den Bertran"
"France",43.9544,3.1962,"S3506","ROC TROUE"
"France",48.5933,-4.61357,"S3508","ROC'H AVEL"
"France",48.25,2.83,"S3511","Roche au Diable"
"France",45.81,5.47,"S3515","ROCHE NOIRE"
"France",47.35,6.76,"S3516","Rochedane"
"France",48.01,-0.39,"S3517","ROCHEFORT GROTTE"
"France",47.4833,6.7333,"S3518","Roche"
"Great Britain",53.5774,-1.9547,"S3521","Rocher Moss South"
"Ireland",54.009,-6.2928,"S3522","Rockmarshall"
"Great Britain",55.7874,-6.4336,"S3523","Rockside"
"Germany",50.96,6.55,"S3524","Rödingen"
"Sweden",57.48,12.13,"S3527","Rolfsåker"
"France",45.71,5.71,"S3528","Romains"
"France",43.83,5.31,"S3530","ROQUEFURE"
"France",43.51,3.51,"S3531","ROQUEMENGARDE"
"France",44.405,2.726,"S3532","Roquemissou Abri n° 1 des Usclades"
"France",44.4167,2.73333,"S3533","ROQUEMISSOU"
"Germany",51.5056,9.90371,"S3534","Rosdorf"
"Germany",54.25,11.05,"S3535","Rosenhof"
"Germany",51.01,12.38,"S3538","Rositz"
"Sweden",58.2295,13.6063,"S3539","Rössberga (Valtorp 2)"
"Germany",52.2,9.8,"S3540","Rössing"
"Germany",51.27,11.44,"S3541","Roßleben"
"Netherlands",52.8633,5.8482,"S3544","Rotsterhaule"
"Great Britain",55.416,-3.3492,"S3545","Rotten Bottom"
"Germany",48.48,8.95,"S3546","Rottenburg a. N."
"Germany",48.4851,8.94424,"S3547","Rottenburg a.N., Lindele"
"Netherlands",51.8836,4.54594,"S3549","Rotterdam-Ijsselmonde"
"France",44.74,1.83,"S3550","ROUCADOUR GROTTE DE"
"France",43.81,3.81,"S3552","Rouet Januc N3"
"France",45.01,0.99,"S3553","Rouffignac"
"Germany",54.6846,9.636,"S3556","Rüde LA2 "
"Germany",54.683,9.633,"S3557","Rude"
"France",47.8,3.56,"S3558","RUE DE BONN"
"France",49.18,-0.28,"S3559","RUE DE L'EGLISE/RUE DES CITES"
"France",43.516,5.444,"S3560","RUE MONTMAJOUR"
"France",48.08,7.36,"S3561","Rufacher Huben"
"France",46.75,5.51,"S3562","RUFFEY SUR SEILLE"
"Great Britain",51.4355,-0.5353,"S3563","Runnymede"
"Netherlands",53.21,6.58,"S3567","S-51"
"Netherlands",53.21,6.58,"S3568","S-6 "
"Germany",51.59,13.92,"S3574","Saalhausen"
"France",48.11,3.3,"S3578","SABLONNIERE"
"France",44.3221,1.77738,"S3581","Saillac, la perte du Cros"
"France",45.186,0.490735,"S3582","Saint  Aquillin, grotte des Barbilloux"
"France",43.46,2.1,"S3583","Saint Amancet grotte de roquemaure"
"France",44.4333,5.95,"S3584","Saint Antoine"
"France",43.6437,1.47485,"S3585","Saint Caprais, L'Union"
"France",43.6507,6.7986,"S3586","Saint Cezaire dolmen du Prignon"
"France",43.83,4.2,"S3587","Saint Come et Maruejols Bois Sacre"
"France",48.23,3.27,"S3588","SAINT DENIS LES SENS"
"France",44.0089,5.10165,"S3589","Saint Didier La Rambaude"
"France",44.6,4.36,"S3590","Saint Etienne de Fontbellon Gaude"
"France",43.7698,3.37705,"S3591","Saint Etienne de Gourgas"
"France",46.91,2.44,"S3592","SAINT GERMAIN DES BOIS"
"France",43.93,3,"S3593","Saint Jean et Saint Paul grotte des Treilles"
"France",47.76,-1.97,"S3594","SAINT JUST"
"France",45.1154,0.499137,"S3595","Saint Leon sur l'Isle, Fontaine de la Demoiselle"
"France",44.303,4.568,"S3596","Saint Marcel d'Ardeche, Bidon"
"France",43.89,3.51,"S3598","Saint Maurice de Navacelle grotte des Serpents"
"France",45.249,0.432,"S3599","Saint Meard de Dronne, le Gros Bost"
"France",43.86,3.39,"S3600","Saint Michel d'Alajou Soulatget"
"France",43.62,1.4,"S3601","Saint Michel-de-Touch"
"France",43.88,5.66,"S3604","Saint Mitre:abri 3"
"France",44.57,5.27,"S3606","Saint Nazaire-le-desert Trou Arnaud A"
"France",47.271,-2.279,"S3610","Saint Nazaire, Dissignac"
"France",44.27,4.59,"S3612","Saint Paulet de Caisson Les Bruyeres"
"France",43.8,3.43,"S3613","Saint Pierre de la Fage"
"France",44.23,3.27,"S3614","Saint Pierre des Tripiers Baoumas"
"France",43.6576,2.44471,"S3615","Saint Pons de Mauchiens Roquemengarde"
"France",43.5,2.75,"S3616","Saint Pons grotte du Poteau"
"France",43.49,2.76,"S3617","Saint Pons grotte du Resplandy"
"France",45.7,4.91667,"S3618","SAINT PRIEST"
"France",45.76,5.22,"S3619","SAINT ROMAIN DE JALIONAS"
"France",44.01,2.96,"S3621","Grotte 1 de Sargel"
"France",43.42,3.41,"S3622","Saint Thibery Mourre"
"Switzerland",47.3646,7.15763,"S3623","Saint Ursanne"
"France",45.1895,4.86145,"S3624","Saint Uze Raverre"
"France",45.54,5.8,"S3626","Saint-Alban-Montbel, Lac d'Aiguebelette"
"France",43.76,6.15,"S3628","Sainte-Croix-du-Verdon, abri du Capitaine"
"France",45.4984,-0.247564,"S3629","Saint-Eugene Font-Blanche"
"Switzerland",46.25,7.41667,"S3630","Saint-Léonard - Les Bâtiments"
"France",44.3,5.35,"S3631","SAINTE LUCE"
"France",46.2465,0.036023,"S3632","Sainte Soline Montiou"
"France",45.7227,-0.635017,"S3633","Saintes, Diconche"
"France",43.58,6.215,"S3638","La Baume Fontbregoua"
"France",43.32,2.42,"S3642","Salleles, Cabardes grotte des Cazals"
"France",43.9333,4.5667,"S3644","Salpetriere"
"Germany",51.79,9.92,"S3645","Salzderhelden, Heldenberg"
"Sweden",55.5,13.51,"S3652","Sandåkra"
"Great Britain",57.4753,-5.8633,"S3653","Sand"
"Sweden",56.9597,12.5577,"S3657","Sannagård"
"Sweden",60.34,15.75,"S3669","Säter"
"Germany",54.7,9.6,"S3670","Satrup LA71 "
"Sweden",57.8,11.91,"S3671","Säve"
"Switzerland",46.2435,7.32713,"S3672","Savièse - Château de la Soie"
"Great Britain",53.5,-1.2,"S3677","Scabba Wood Shelter"
"Switzerland",47.7161,8.64161,"S3685","Schaffhausen - Schweizersbild"
"Netherlands",53.1679,6.9297,"S3687","Scheemda"
"Switzerland",47.1767,8.13172,"S3689","Schenkon"
"Germany",49.8226,10.126,"S3690","Schernau"
"Germany",53.85,10.35,"S3691","Schlammersdorf LA5"
"Austria",48.58,16.47,"S3692","Schletz"
"France",43.7167,7.06667,"S3693","SCHLUMBERGER"
"Germany",51.12,10.57,"S3695","Schönstedt"
"Netherlands",53.0736,6.69875,"S3696","Schuilingsoord"
"Germany",50.35,8.75,"S3697","Schwalheim"
"Germany",49.92,10.13,"S3698","Schwanfeld"
"Germany",49.1634,7.8746,"S3699","Schwanheim, Riedwiesen"
"Great Britain",60.245,-1.5393,"S3700","Scord of Brouster"
"Great Britain",58.1085,-4.94038,"S3701","Creag nan Uamh"
"Great Britain",54.2331,-0.4176,"S3703","Seamer Carr"
"Great Britain",57.0162,-6.2789,"S3705","Seasonal/year-round occupation and working of lithics"
"France",50.54,3.01,"S3706","Seclin Les Euwis"
"Austria",47.8044,13.4484,"S3707","See am Mondsee"
"Germany",53.16,10.71,"S3709","Seedorf"
"Germany",48.1078,9.64147,"S3710","Seekirch, Achwiesen"
"Germany",48.1115,9.64526,"S3711","Seekirch, Stockwiesen"
"France",45.6268,-0.238617,"S3712"," Segonzac,Biard"
"France",45.62,-0.22,"S3713","Segonzac, Fonte-Belle"
"France",43.68,1.37,"S3716","Seilh, chateau Percin"
"France",48.26,-3.07,"S3720","SELEDIN"
"Switzerland",46.0793,7.14609,"S3724","Sembrancher - Crétaz Polet"
"France",45.6,-0.92,"S3727","Semussac, Chez Reine IX, 2"
"France",49.068,2.002,"S3729","SENTE SAILLANCOURT"
"Germany",53.66,12.34,"S3730","Serrahn"
"France",45.7,5.72,"S3734","Seuil des Chèvres"
"Great Britain",54.1021,-0.1875,"S3737","Sewerby Cottage Farm"
"Ireland",52.6804,-8.2307,"S3739","Shanballyedmond"
"Great Britain",56.0209,-6.2162,"S3742","Shell midden assoc with raised storm beach"
"Great Britain",55.5996,-4.6589,"S3743","Shewalton"
"Great Britain",52.429,0.4124,"S3745","Shippea Hill"
"Great Britain",58.2309,-6.20479,"S3751","Shulishader"
"Great Britain",60.1454,-1.2058,"S3760","Shurton Hill"
"Netherlands",53.1,6.23333,"S3764","Siegerswoude II"
"Netherlands",53.1,6.23,"S3765","Siegerswoude I"
"France",47.65,7.46,"S3766","SIERENTZ"
"Germany",54.267,11.05,"S3769","Siggeneben-Süd"
"Great Britain",51.5022,-1.8939,"S3771","Silvertown"
"Belgium",51.19,3.17,"S3773","Sint-Andries"
"Belgium",51.2,3.22,"S3774","Sint-Donaaskerk"
"Switzerland",46.2291,7.36326,"S3776","Sion, Tourbillon (VS)"
"Netherlands",53.24,6.02,"S3778","Sippenfennen"
"Sweden",56.033,14.6,"S3779","Siretorp"
"Netherlands",50.9984,5.86912,"S3783","Sittard"
"Great Britain",59.0488,-3.3406,"S3785","Skara Brae"
"Great Britain",56.6489,-3.7224,"S3787","Sketewan"
"Sweden",55.467,14.283,"S3788","Skillinge"
"Poland",50.6833,16.9833,"S3790","Skoroszowice"
"Ireland",54.1215,-6.4321,"S3793","Slieve Gullion"
"Netherlands",53.2135,6.7675,"S3794","Slochteren"
"Sweden",56.6999,12.8667,"S3795","Slottsmöllan"
"France",45.65,-0.08,"S3796","SM 15 HAUTE MOURE"
"Netherlands",53.1,6.02,"S3797","Smalle Ee"
"Great Britain",55.2015,-4.145,"S3798","Smittons T1"
"Great Britain",55.2015,-4.1466,"S3800","Smittons"
"Sweden",56.66,12.91,"S3802","Snöstorp"
"Sweden",59.66,18.06,"S3803","Söderbytorp"
"France",48.8744,6.20809,"S3807","SOLBLANCK"
"Belgium",51.05,5.36667,"S3809","Sonnisse Heide"
"France",44.34,3.5,"S3818","SOT DE LA LAVOGNE"
"France",45.5151,-1.12326,"S3823","Soulac sur mer la Balise"
"France",43.51,3.27,"S3824","SOURCE DE RESCLAUZE"
"Great Britain",51.4167,-1.8667,"S3825","South Street"
"Great Britain",53.6583,-2.0454,"S3826","Soyland Moor"
"France",44.883,4.846,"S3827","Soyons abri Moula"
"Sweden",56.167,15.217,"S3830","Spjälkö"
"Great Britain",53.3301,-3.4717,"S3831","Splash Point "
"Great Britain",52.6925,-2.4108,"S3832","Spong Hill"
"Switzerland",47.4251,8.36466,"S3833","Spreitenbach"
"Great Britain",51.5658,-4.09773,"S3834","Spurge Hole"
"Great Britain",56.97,-2.2434,"S3835","Spurryhillock"
"France",49.21,-0.4,"S3837","ST CONTEST-L'ORMELET"
"Sweden",57.17,18.26,"S3838","St Domerarve"
"France",43.6737,3.821,"S3839","ST GELY DU FESC \"LES VAUTES\""
"Sweden",55.46,13.86,"S3840","St Herrestad 68:103"
"France",45.76,4.83,"S3841","ST JEROME/JEAN JAURES"
"France",47.47,7.38,"S3842","ABRI ST JOSEPH"
"France",44.1126,2.39365,"S3843","ST MARTIN DES FAUX III"
"France",45.65,-0.08,"S3844","ST SIMON"
"Switzerland",46.2545,7.41843,"S3846","St. Léonard"
"France",48.89,5.54,"S3847","St. Mihiel"
"Netherlands",51.7861,5.7936,"S3848","St. Walrick"
"Netherlands",53.036,6.9017,"S3849","Stadskanaal"
"Great Britain",51.4032,-0.4518,"S3851","Staines Road Farm"
"Great Britain",51.4326,-0.5181,"S3852","Staines enclosure"
"Sweden",58.2127,13.4794,"S3853","Stångeb."
"Great Britain",54.503,-1.72356,"S3854","Stanwick"
"Great Britain",56.061,-6.19914,"S3855","Staosnaig"
"Great Britain",54.2142,-0.4234,"S3856","Star Carr"
"Great Britain",55.2151,-4.3847,"S3859","Starr 1"
"Great Britain",54.2133,-0.423503,"S3860","Starr Carr"
"Poland",50.55,16.48,"S3861","Stary Zamek"
"France",44.18,5.55,"S3863","Station du Moulin,Barret-de-Lioure "
"Belgium",50.4708,5.67242,"S3864","Station Leduc"
"Sweden",55.767,13.067,"S3865","Stävie"
"Great Britain",53.0667,-0.8667,"S3866","Staythorpe"
"Austria",48.23,15.35,"S3868","Steinabrunn"
"Germany",52,8.41,"S3870","Steinhagen"
"Switzerland",47.1879,8.48499,"S3871","Steinhausen - Sennweid"
"Netherlands",52,4.78,"S3872","Stein"
"Germany",53.64,10.2,"S3873","Stellmoor"
"Germany",51.99,11.57,"S3874","Stemmern"
"Sweden",55.76,12.91,"S3875","Stenbocksvallar"
"Great Britain",51.1789,-1.8262,"S3876","Stonehenge"
"Ireland",53.0865,-8.2847,"S3877","Stoney Island"
"Great Britain",57.4818,-4.1902,"S3878","Stoneyfield"
"Sweden",57.28,17.97,"S3879","Stora Förvar"
"Sweden",55.77,12.96,"S3880","Storeg., Barsebäck"
"Denmark",56.6726,9.45114,"S3881","Storgård"
"Germany",52.25,13.93,"S3882","Storkow"
"Germany",51.05,11.04,"S3883","Stotternheim"
"Poland",50.91,16.79,"S3884","Strachów 2"
"Germany",51.16,10.98,"S3885","Straußfurt"
"Great Britain",51.2716,-2.00014,"S3886","Strawberry Hill"
"Great Britain",54.566,-0.8615,"S3887","Street House Farm"
"Belgium",50.48,4.017,"S3888","Strepy, Mons"
"Poland",50.87,21.3,"S3893","Stryczowice"
"Poland",52.4,18.06,"S3894","Strzelce"
"Czech Republic",47.8,18.7333,"S3895","Stúrovo"
"Sweden",55.53,13.35,"S3896","Sturup"
"Germany",54.7,9.667,"S3899","Südensee-Damm"
"Germany",54.7,9.667,"S3900","Südensee"
"Great Britain",55.9147,-4.2723,"S3902","Summerston"
"France",47.5,5.68,"S3903","SUR LA NOUE LA LANDE"
"France",47.33,5.08,"S3904","SUR LE PETIT PRE 2"
"France",45.1696,5.45028,"S3905","SUR LES BARMES"
"France",47.85,3.56,"S3906","SUR MACHERIN"
"Ireland",53.4006,-7.6103,"S3909","Sutton"
"Sweden",55.76,13.25,"S3911","Svenstorp"
"Great Britain",51.1585,-2.8266,"S3914","Sweet Track"
"Netherlands",52.5315,5.5618,"S3916","Swifterbant-Klingenweg"
"Netherlands",52.5713,5.6424,"S3917","Swifterbant"
"Great Britain",55.4756,-2.8148,"S3918","Synton Moss"
"Poland",53.38,14.52,"S3921","Szczecin-Ustowo"
"Sweden",55.93,12.94,"S3931","Tågarp"
"Germany",49.08,9.18,"S3932","Talheim"
"France",46.4661,-1.61826,"S3933","Talmont-Saint-Hilaire Pointe du Veillon"
"France",47.17,-0.4,"S3935","TANCOIGNE"
"Ireland",52.4042,-8.6113,"S3936","Tankardstown Site "
"Ireland",53.58,-6.6123,"S3938","Tara"
"Germany",49.61,9.67,"S3947","Tauberbischofsheim-Dittigheim"
"Germany",49.61,9.67,"S3948","Tauberbischofsheim-Gärtnerei Scheuermann"
"Germany",49.61,9.67,"S3949","Tauberbischofsheim-Impfingen"
"Germany",49.61,9.67,"S3950","Tauberbischofsheim-Kirchelberg"
"France",47.04,5.43,"S3951","TAVAUX AERODROME"
"Great Britain",56.1234,-5.4981,"S3957","Temple Wood"
"France",46.58,0.35,"S3959","TERRE QUI FUME"
"France",48.3333,3.06667,"S3960","TERRES DE PREPOUX"
"France",47.55,-3.1666,"S3961","Téviec"
"Netherlands",53.0557,4.79568,"S3962","Texel-Den-Burg"
"Great Britain",51.3975,-1.2769,"S3965","Thatcham II"
"Great Britain",51.3975,-1.2783,"S3966","Thatcham III"
"Great Britain",51.3975,-1.2783,"S3967","Thatcham IV"
"Great Britain",51.3966,-1.2769,"S3968","Thatcham Site III"
"Great Britain",51.3975,-1.2726,"S3969","Thatcham V"
"Great Britain",51.3975,-1.2783,"S3970","Thatcham"
"Great Britain",55.8228,-2.605,"S3972","The Dunion"
"Switzerland",47.0122,7.01998,"S3976","Thielle-Mottaz (Neuchatel)"
"Great Britain",53.3086,-1.206,"S3977","Thorpe Common"
"France",45.7333,5.65,"S3979","Thoys"
"Great Britain",50.4938,-3.6709,"S3980","Three Holes Cave"
"Sweden",59.65,17.233,"S3981","Tibble"
"Netherlands",53.213,5.91,"S3982","Tietjerk-Lytse Geast"
"Netherlands",51.5824,5.06044,"S3983","Tilburg-Kraaiven"
"Germany",53.9962,11.366,"S3987","Timmendorf-Nordmole"
"Germany",54.0089,11.3675,"S3988","Timmendorf-Tonnenhaken"
"France",45.45,6.65,"S3991","TINCAVE - LA PIAT"
"Sweden",57.52,18.16,"S3998","Tofta"
"Great Britain",51.6358,-0.445,"S4000","Tolpits Lane"
"Great Britain",51.638,-0.429,"S4001","Tolpitts Lane"
"Poland",51.36,21.26,"S4002","Tomaszow"
"Ireland",54.7509,-6.4777,"S4003","Toome Bay"
"France",47.8167,-4.3333,"S4007","Torche"
"Great Britain",50.4932,-3.6677,"S4008","Tornewton Cave"
"Sweden",56.6334,16.5,"S4013","Torslunda"
"France",47.3,0.91,"S4016","TOUCHE MORIN"
"Ireland",53.7218,-6.4501,"S4018","Townley Hall"
"Denmark",55.76,12.41,"S4026","Trekroner"
"France",49.21,6.21,"S4027","TREMERY SITE 1"
"France",45.77,3.08,"S4028","TREMONTEIX"
"France",43.44,5.68,"S4030","Trets"
"France",44.07,3.39,"S4031","Treves, Grotte du Pas du Joulie"
"Sweden",55.46,13.95,"S4033","Trollasten"
"Belgium",50.4522,5.2703,"S4034","Trou al 'Wesse"
"France",45.8,0.31,"S4035","TROU AMIAUT"
"Belgium",50.2125,4.9625,"S4037","Trou de Frontal"
"France",46.95,5.94,"S4039","TROU DU CRANE PERCE"
"Belgium",50.62,3.76,"S4041","Trou la Cauche"
"France",46.74,5.63,"S4042","TROU SOUFFLEUR"
"Switzerland",47.6392,8.69333,"S4043","Trüllikon - Rudolfingen-Schlossberg"
"France",47.91,7.29,"S4044","TRUMMELMATTEN"
"Sweden",55.49,13.63,"S4045","Trunnerup"
"Great Britain",53.1824,-4.4665,"S4046","Trwyn Du"
"Great Britain",51.5803,-0.5335,"S4050","Tufa with soils, animal bones, and flint-knapping"
"Great Britain",58.5347,-3.6009,"S4052","Tulloch of Assery A"
"Great Britain",58.5346,-3.6026,"S4053","Tulloch of Assery B"
"Great Britain",57.5851,-3.5239,"S4054","Tulloch Wood"
"Ireland",54.4531,-7.81,"S4055","Tully"
"Denmark",56.483,10.55,"S4056","Tulstrup mose"
"France",44.41,3.46,"S4057","TUMULUS DU DEVEZ VIEL"
"Czech Republic",50.3833,13.35,"S4059","Tusimice"
"Sweden",57.75,11.93,"S4060","Tuve Tången"
"Switzerland",47.097,7.157,"S4062","Twann"
"France",48.15,-3.83,"S4063","TY FLOC'H"
